" Date","AMZN EV/S (LTM)","NFLX EV/S (LTM)","AAPL EV/S (LTM)","FB EV/S (LTM)","GOOGL EV/S (LTM)"
02-06-2008,"1.80","1.08","3.35","0.00","8.60"
02-05-2008,"1.90","1.04","3.59","0.00","8.70"
02-04-2008,"1.95","1.07","3.67","0.00","8.48"
02-01-2008,"1.97","1.05","3.74","0.00","8.87"
01-31-2008,"2.06","1.03","3.79","0.00","9.78"
01-30-2008,"1.96","0.92","3.69","0.00","10.58"
01-29-2008,"2.29","0.93","3.67","0.00","10.63"
01-28-2008,"2.35","0.92","3.61","0.00","10.74"
01-25-2008,"2.41","0.85","3.61","0.00","10.96"
01-24-2008,"2.41","0.86","3.80","0.00","11.13"
01-23-2008,"2.29","0.96","3.92","0.00","10.59"
01-22-2008,"2.44","0.92","4.46","0.00","11.34"
01-18-2008,"2.48","0.89","5.24","0.00","11.67"
01-17-2008,"2.49","0.89","5.23","0.00","11.68"
01-16-2008,"2.49","0.90","5.18","0.00","12.00"
01-15-2008,"2.49","0.90","5.52","0.00","12.45"
01-14-2008,"2.57","0.94","5.88","0.00","12.79"
01-11-2008,"2.52","0.98","5.66","0.00","12.46"
01-10-2008,"2.62","1.05","5.85","0.00","12.64"
01-09-2008,"2.65","0.95","5.90","0.00","12.77"
01-08-2008,"2.73","0.97","5.60","0.00","12.32"
01-07-2008,"2.76","1.06","5.84","0.00","12.69"
01-04-2008,"2.76","1.04","5.93","0.00","12.85"
01-03-2008,"2.96","1.13","6.47","0.00","13.45"
01-02-2008,"3.00","1.14","6.47","0.00","13.44"
12-31-2007,"2.88","1.16","6.58","0.00","13.57"
12-28-2007,"2.94","1.17","6.65","0.00","13.80"
12-27-2007,"2.93","1.20","6.60","0.00","13.77"
12-26-2007,"2.89","1.27","6.62","0.00","13.98"
12-24-2007,"2.83","1.23","6.61","0.00","13.77"
12-21-2007,"2.84","1.24","6.43","0.00","13.68"
12-20-2007,"2.82","1.19","6.19","0.00","13.54"
12-19-2007,"2.78","1.06","6.04","0.00","13.28"
12-18-2007,"2.70","1.02","6.03","0.00","13.19"
12-17-2007,"2.64","0.96","6.08","0.00","13.11"
12-14-2007,"2.77","0.98","6.30","0.00","13.54"
12-13-2007,"2.88","0.96","6.36","0.00","13.63"
12-12-2007,"2.84","0.96","6.32","0.00","13.74"
12-11-2007,"2.82","0.97","6.24","0.00","13.74"
12-10-2007,"2.89","0.98","6.44","0.00","14.14"
12-07-2007,"2.94","0.99","6.45","0.00","14.06"
12-06-2007,"2.93","1.00","6.29","0.00","14.07"
12-05-2007,"2.90","1.01","6.12","0.00","13.72"
12-04-2007,"2.94","1.00","5.92","0.00","13.42"
12-03-2007,"2.83","1.00","5.88","0.00","13.37"
11-30-2007,"2.82","0.96","6.00","0.00","13.61"
11-29-2007,"2.77","0.96","6.08","0.00","13.69"
11-28-2007,"2.81","0.96","5.93","0.00","13.59"
11-27-2007,"2.66","0.92","5.73","0.00","13.20"
11-26-2007,"2.52","0.87","5.65","0.00","13.04"
11-23-2007,"2.53","0.88","5.62","0.00","13.26"
11-21-2007,"2.48","0.87","5.50","0.00","12.93"
11-20-2007,"2.50","0.93","5.52","0.00","12.68"
11-19-2007,"2.46","0.97","5.34","0.00","12.20"
11-16-2007,"2.44","1.00","5.43","0.00","12.36"
11-15-2007,"2.42","1.01","5.35","0.00","12.28"
11-14-2007,"2.44","1.06","5.40","0.00","12.53"
11-13-2007,"2.48","1.09","5.54","0.00","12.93"
11-12-2007,"2.39","1.04","4.95","0.00","12.33"
11-09-2007,"2.45","1.08","5.37","0.00","13.00"
11-08-2007,"2.60","1.19","5.74","0.00","13.62"
11-07-2007,"2.71","1.17","6.13","0.00","14.44"
11-06-2007,"2.71","1.19","6.33","0.00","14.59"
11-05-2007,"2.62","1.15","6.12","0.00","14.25"
11-02-2007,"2.67","1.14","6.19","0.00","13.95"
11-01-2007,"2.73","1.14","6.17","0.00","13.79"
10-31-2007,"2.77","1.15","6.26","0.00","13.86"
10-30-2007,"2.74","1.14","6.15","0.00","13.61"
10-29-2007,"2.80","1.14","6.08","0.00","13.29"
10-26-2007,"2.80","1.08","6.07","0.00","13.19"
10-25-2007,"2.74","1.08","6.00","0.00","13.06"
10-24-2007,"2.75","1.08","6.12","0.00","13.21"
10-23-2007,"3.13","1.12","6.12","0.00","13.21"
10-22-2007,"3.07","0.95","5.69","0.00","12.69"
10-19-2007,"3.02","1.04","5.94","0.00","12.57"
10-18-2007,"3.02","1.08","6.06","0.00","12.46"
10-17-2007,"3.04","1.10","6.03","0.00","13.79"
10-16-2007,"3.01","1.08","5.91","0.00","13.38"
10-15-2007,"3.04","1.08","5.81","0.00","13.48"
10-12-2007,"3.10","1.02","5.82","0.00","13.88"
10-11-2007,"3.00","1.02","5.63","0.00","13.52"
10-10-2007,"3.18","1.05","5.80","0.00","13.60"
10-09-2007,"3.20","1.01","5.84","0.00","13.37"
10-08-2007,"3.22","0.98","5.85","0.00","13.24"
10-05-2007,"3.14","0.96","5.60","0.00","12.87"
10-04-2007,"3.10","0.91","5.40","0.00","12.53"
10-03-2007,"3.11","0.91","5.46","0.00","12.64"
10-02-2007,"3.10","0.92","5.48","0.00","12.65"
10-01-2007,"3.14","0.92","5.40","0.00","12.61"
09-28-2007,"3.13","0.89","5.29","0.00","12.25"
09-27-2007,"3.14","0.93","5.33","0.00","12.26"
09-26-2007,"3.14","0.96","5.26","0.00","12.27"
09-25-2007,"3.14","0.91","5.28","0.00","12.29"
09-24-2007,"3.11","0.81","5.09","0.00","12.27"
09-21-2007,"3.07","0.80","4.93","0.00","12.09"
09-20-2007,"3.01","0.82","4.78","0.00","11.92"
09-19-2007,"2.99","0.83","4.80","0.00","11.78"
09-18-2007,"2.98","0.80","4.81","0.00","11.51"
09-17-2007,"2.92","0.75","4.71","0.00","11.28"
09-14-2007,"2.95","0.71","4.73","0.00","11.36"
09-13-2007,"2.93","0.69","4.66","0.00","11.26"
09-12-2007,"2.93","0.69","4.65","0.00","11.22"
09-11-2007,"2.90","0.71","4.60","0.00","11.18"
09-10-2007,"2.80","0.69","4.65","0.00","11.03"
09-07-2007,"2.84","0.73","4.46","0.00","11.14"
09-06-2007,"2.90","0.73","4.58","0.00","11.24"
09-05-2007,"2.81","0.72","4.65","0.00","11.33"
09-04-2007,"2.78","0.74","4.93","0.00","11.27"
08-31-2007,"2.68","0.70","4.71","0.00","11.04"
08-30-2007,"2.64","0.68","4.63","0.00","10.95"
08-29-2007,"2.65","0.70","4.54","0.00","10.99"
08-28-2007,"2.56","0.67","4.27","0.00","10.84"
08-27-2007,"2.64","0.68","4.47","0.00","11.00"
08-24-2007,"2.66","0.72","4.59","0.00","11.04"
08-23-2007,"2.59","0.69","4.43","0.00","10.97"
08-22-2007,"2.63","0.70","4.48","0.00","10.99"
08-21-2007,"2.60","0.69","4.29","0.00","10.84"
08-20-2007,"2.51","0.68","4.09","0.00","10.64"
08-17-2007,"2.52","0.68","4.08","0.00","10.69"
08-16-2007,"2.44","0.66","3.89","0.00","10.49"
08-15-2007,"2.43","0.70","4.00","0.00","10.63"
08-14-2007,"2.46","0.70","4.16","0.00","10.89"
08-13-2007,"2.51","0.69","4.30","0.00","11.05"
08-10-2007,"2.51","0.72","4.20","0.00","11.05"
08-09-2007,"2.49","0.72","4.25","0.00","11.03"
08-08-2007,"2.61","0.73","4.54","0.00","11.27"
08-07-2007,"2.66","0.69","4.58","0.00","11.04"
08-06-2007,"2.65","0.67","4.59","0.00","10.90"
08-03-2007,"2.58","0.65","4.46","0.00","10.74"
08-02-2007,"2.68","0.68","4.63","0.00","10.92"
08-01-2007,"2.59","0.69","4.58","0.00","10.97"
07-31-2007,"2.64","0.69","4.45","0.00","10.90"
07-30-2007,"2.78","0.70","4.82","0.00","11.04"
07-27-2007,"2.82","0.68","4.92","0.00","10.94"
07-26-2007,"2.82","0.73","5.00","0.00","10.85"
07-25-2007,"2.89","0.66","4.66","0.00","10.89"
07-24-2007,"2.31","0.62","4.82","0.00","10.99"
07-23-2007,"2.56","0.69","5.18","0.00","10.96"
07-20-2007,"2.56","0.88","5.18","0.00","11.13"
07-19-2007,"2.62","0.90","5.03","0.00","11.79"
07-18-2007,"2.62","0.91","4.95","0.00","13.25"
07-17-2007,"2.63","0.92","4.98","0.00","13.40"
07-16-2007,"2.63","0.91","4.95","0.00","13.35"
07-13-2007,"2.68","0.92","4.94","0.00","13.32"
07-12-2007,"2.60","0.91","4.79","0.00","13.15"
07-11-2007,"2.52","0.91","4.72","0.00","13.12"
07-10-2007,"2.51","0.91","4.72","0.00","13.10"
07-09-2007,"2.57","0.93","4.64","0.00","13.07"
07-06-2007,"2.46","0.93","4.72","0.00","12.99"
07-05-2007,"2.45","0.90","4.74","0.00","13.05"
07-03-2007,"2.48","0.89","4.51","0.00","12.86"
07-02-2007,"2.48","0.87","4.28","0.00","12.76"
06-29-2007,"2.44","0.87","4.31","0.00","12.56"
06-28-2007,"2.46","0.90","4.25","0.00","12.62"
06-27-2007,"2.43","0.96","4.30","0.00","12.65"
06-26-2007,"2.41","0.88","4.21","0.00","12.76"
06-25-2007,"2.45","0.88","4.32","0.00","12.68"
06-22-2007,"2.46","0.89","4.35","0.00","12.62"
06-21-2007,"2.49","0.91","4.38","0.00","12.34"
06-20-2007,"2.47","0.88","4.29","0.00","12.23"
06-19-2007,"2.49","0.90","4.37","0.00","12.34"
06-18-2007,"2.56","0.91","4.43","0.00","12.37"
06-15-2007,"2.58","0.89","4.25","0.00","12.12"
06-14-2007,"2.57","0.85","4.18","0.00","12.05"
06-13-2007,"2.53","0.87","4.13","0.00","12.11"
06-12-2007,"2.50","0.91","4.24","0.00","12.10"
06-11-2007,"2.54","1.03","4.23","0.00","12.27"
06-08-2007,"2.61","1.12","4.41","0.00","12.37"
06-07-2007,"2.57","1.16","4.39","0.00","12.36"
06-06-2007,"2.58","1.07","4.37","0.00","12.44"
06-05-2007,"2.63","0.99","4.33","0.00","12.46"
06-04-2007,"2.51","1.00","4.28","0.00","12.15"
06-01-2007,"2.45","1.01","4.16","0.00","11.98"
05-31-2007,"2.47","1.03","4.27","0.00","11.92"
05-30-2007,"2.49","1.04","4.18","0.00","11.94"
05-29-2007,"2.48","1.02","4.00","0.00","11.64"
05-25-2007,"2.45","1.07","3.97","0.00","11.54"
05-24-2007,"2.47","1.07","3.85","0.00","11.31"
05-23-2007,"2.46","1.11","3.94","0.00","11.30"
05-22-2007,"2.46","1.10","3.97","0.00","11.35"
05-21-2007,"2.44","1.06","3.90","0.00","11.21"
05-18-2007,"2.26","1.03","3.83","0.00","11.20"
05-17-2007,"2.22","1.02","3.80","0.00","11.22"
05-16-2007,"2.25","1.02","3.72","0.00","11.26"
05-15-2007,"2.16","1.02","3.73","0.00","10.88"
05-14-2007,"2.20","1.03","3.80","0.00","10.98"
05-11-2007,"2.20","1.04","3.77","0.00","11.11"
05-10-2007,"2.17","1.03","3.72","0.00","10.97"
05-09-2007,"2.24","1.04","3.70","0.00","11.17"
05-08-2007,"2.21","1.04","3.63","0.00","11.01"
05-07-2007,"2.17","1.05","3.58","0.00","11.02"
05-04-2007,"2.26","1.05","3.46","0.00","11.12"
05-03-2007,"2.22","1.06","3.44","0.00","11.18"
05-02-2007,"2.18","1.05","3.44","0.00","10.99"
05-01-2007,"2.21","1.05","3.40","0.00","11.07"
04-30-2007,"2.19","1.05","3.42","0.00","11.13"
04-27-2007,"2.23","1.06","3.42","0.00","11.33"
04-26-2007,"2.24","1.05","3.38","0.00","11.38"
04-25-2007,"2.02","1.02","3.24","0.00","11.30"
04-24-2007,"1.58","1.02","3.31","0.00","11.29"
04-23-2007,"1.67","1.03","3.32","0.00","11.33"
04-20-2007,"1.67","1.05","3.22","0.00","11.41"
04-19-2007,"1.66","1.01","3.19","0.00","11.14"
04-18-2007,"1.68","1.02","3.19","0.00","12.81"
04-17-2007,"1.68","1.25","3.19","0.00","12.72"
04-16-2007,"1.68","1.29","3.24","0.00","12.76"
04-13-2007,"1.58","1.29","3.19","0.00","12.53"
04-12-2007,"1.57","1.29","3.27","0.00","12.56"
04-11-2007,"1.55","1.29","3.28","0.00","12.47"
04-10-2007,"1.56","1.31","3.35","0.00","12.53"
04-09-2007,"1.55","1.28","3.33","0.00","12.58"
04-05-2007,"1.55","1.27","3.37","0.00","12.68"
04-04-2007,"1.54","1.29","3.35","0.00","12.66"
04-03-2007,"1.53","1.24","3.36","0.00","12.71"
04-02-2007,"1.50","1.22","3.33","0.00","12.30"
03-30-2007,"1.48","1.20","3.30","0.00","12.29"
03-29-2007,"1.48","1.21","3.33","0.00","12.37"
03-28-2007,"1.46","1.21","3.31","0.00","12.40"
03-27-2007,"1.46","1.22","3.40","0.00","12.45"
03-26-2007,"1.44","1.20","3.42","0.00","12.49"
03-23-2007,"1.44","1.23","3.32","0.00","12.40"
03-22-2007,"1.46","1.19","3.34","0.00","12.40"
03-21-2007,"1.48","1.19","3.34","0.00","12.24"
03-20-2007,"1.43","1.15","3.24","0.00","11.91"
03-19-2007,"1.42","1.07","3.22","0.00","11.97"
03-16-2007,"1.40","1.05","3.16","0.00","11.78"
03-15-2007,"1.40","1.06","3.16","0.00","11.94"
03-14-2007,"1.41","1.05","3.18","0.00","11.99"
03-13-2007,"1.40","1.01","3.11","0.00","11.85"
03-12-2007,"1.44","1.05","3.17","0.00","12.19"
03-09-2007,"1.44","1.05","3.09","0.00","12.14"
03-08-2007,"1.41","1.06","3.09","0.00","12.19"
03-07-2007,"1.42","1.06","3.08","0.00","12.22"
03-06-2007,"1.43","1.08","3.10","0.00","12.27"
03-05-2007,"1.37","1.05","3.02","0.00","11.79"
03-02-2007,"1.39","1.13","2.99","0.00","11.72"
03-01-2007,"1.44","1.17","3.05","0.00","12.00"
02-28-2007,"1.45","1.15","2.95","0.00","11.92"
02-27-2007,"1.44","1.12","2.92","0.00","11.90"
02-26-2007,"1.52","1.19","3.12","0.00","12.36"
02-23-2007,"1.51","1.22","3.14","0.00","12.53"
02-22-2007,"1.52","1.23","3.16","0.00","12.68"
02-21-2007,"1.53","1.21","3.14","0.00","12.68"
02-20-2007,"1.54","1.22","3.01","0.00","12.57"
02-16-2007,"1.50","1.17","2.96","0.00","12.51"
02-15-2007,"1.48","1.15","2.98","0.00","12.26"
02-14-2007,"1.48","1.15","2.98","0.00","12.39"
02-13-2007,"1.45","1.17","2.96","0.00","12.19"
02-12-2007,"1.43","1.19","2.96","0.00","12.17"
02-09-2007,"1.42","1.19","2.90","0.00","12.27"
02-08-2007,"1.44","1.23","3.02","0.00","12.54"
02-07-2007,"1.43","1.17","3.02","0.00","12.51"
02-06-2007,"1.41","1.13","2.93","0.00","12.55"
02-05-2007,"1.36","1.15","2.92","0.00","12.43"
02-02-2007,"1.37","1.17","2.96","0.00","12.84"
02-01-2007,"1.42","1.16","2.95","0.00","12.85"
01-31-2007,"1.61","1.17","2.99","0.00","13.42"
01-30-2007,"1.59","1.18","2.98","0.00","15.12"
01-29-2007,"1.60","1.15","3.00","0.00","15.06"
01-26-2007,"1.58","1.19","2.98","0.00","15.17"
01-25-2007,"1.59","1.20","3.01","0.00","14.92"
01-24-2007,"1.60","1.16","3.03","0.00","15.28"
01-23-2007,"1.56","1.23","2.99","0.00","14.62"
01-22-2007,"1.58","1.24","3.04","0.00","14.68"
01-19-2007,"1.59","1.29","3.11","0.00","14.97"
01-18-2007,"1.59","1.27","3.13","0.00","14.91"
01-17-2007,"1.62","1.31","3.38","0.00","15.22"
01-16-2007,"1.66","1.30","3.80","0.00","15.45"
01-12-2007,"1.64","1.30","3.69","0.00","15.47"
01-11-2007,"1.60","1.41","3.74","0.00","15.30"
01-10-2007,"1.59","1.40","3.79","0.00","14.96"
01-09-2007,"1.62","1.40","3.59","0.00","14.83"
01-08-2007,"1.61","1.38","3.28","0.00","14.77"
01-05-2007,"1.64","1.46","3.26","0.00","14.89"
01-04-2007,"1.67","1.50","3.29","0.00","14.76"
01-03-2007,"1.66","1.59","3.20","0.00","14.24"
12-29-2006,"1.69","1.54","3.25","0.00","14.01"
12-28-2006,"1.72","1.55","3.05","0.00","14.08"
12-27-2006,"1.73","1.58","3.08","0.00","14.26"
12-26-2006,"1.71","1.61","3.08","0.00","13.91"
12-22-2006,"1.72","1.56","3.11","0.00","13.85"
12-21-2006,"1.71","1.61","3.14","0.00","13.87"
12-20-2006,"1.71","1.65","3.22","0.00","14.09"
12-19-2006,"1.69","1.63","3.29","0.00","14.28"
12-18-2006,"1.68","1.59","3.25","0.00","14.09"
12-15-2006,"1.71","1.67","3.35","0.00","14.66"
12-14-2006,"1.67","1.68","3.39","0.00","14.72"
12-13-2006,"1.65","1.73","3.41","0.00","14.62"
12-12-2006,"1.65","1.72","3.28","0.00","14.71"
12-11-2006,"1.66","1.73","3.40","0.00","14.78"
12-08-2006,"1.65","1.67","3.37","0.00","14.79"
12-07-2006,"1.63","1.68","3.32","0.00","14.74"
12-06-2006,"1.67","1.73","3.44","0.00","14.94"
12-05-2006,"1.67","1.77","3.51","0.00","14.88"
12-04-2006,"1.68","1.77","3.50","0.00","14.81"
12-01-2006,"1.69","1.81","3.51","0.00","14.68"
11-30-2006,"1.73","1.79","3.52","0.00","14.81"
11-29-2006,"1.74","1.79","3.53","0.00","14.80"
11-28-2006,"1.75","1.76","3.53","0.00","14.96"
11-27-2006,"1.75","1.77","3.43","0.00","14.81"
11-24-2006,"1.82","1.80","3.52","0.00","15.47"
11-22-2006,"1.84","1.82","3.46","0.00","15.57"
11-21-2006,"1.82","1.79","3.39","0.00","15.63"
11-20-2006,"1.82","1.78","3.30","0.00","15.15"
11-17-2006,"1.82","1.77","3.27","0.00","15.27"
11-16-2006,"1.83","1.79","3.26","0.00","15.17"
11-15-2006,"1.82","1.83","3.19","0.00","15.04"
11-14-2006,"1.78","1.78","3.23","0.00","14.96"
11-13-2006,"1.71","1.81","3.20","0.00","14.68"
11-10-2006,"1.68","1.80","3.15","0.00","14.44"
11-09-2006,"1.66","1.77","3.16","0.00","14.41"
11-08-2006,"1.69","1.75","3.12","0.00","14.49"
11-07-2006,"1.66","1.66","3.03","0.00","14.32"
11-06-2006,"1.64","1.63","3.00","0.00","14.46"
11-03-2006,"1.61","1.59","2.93","0.00","14.29"
11-02-2006,"1.61","1.59","2.96","0.00","14.23"
11-01-2006,"1.61","1.65","2.97","0.00","14.15"
10-31-2006,"1.63","1.66","3.06","0.00","14.44"
10-30-2006,"1.64","1.68","3.03","0.00","14.45"
10-27-2006,"1.64","1.66","3.03","0.00","14.40"
10-26-2006,"1.64","1.67","3.11","0.00","14.73"
10-25-2006,"1.60","1.67","3.08","0.00","14.77"
10-24-2006,"1.43","1.64","3.06","0.00","14.34"
10-23-2006,"1.48","1.32","3.07","0.00","14.58"
10-20-2006,"1.47","1.41","3.01","0.00","13.89"
10-19-2006,"1.47","1.41","2.96","0.00","12.80"
10-18-2006,"1.46","1.43","2.77","0.00","14.35"
10-17-2006,"1.46","1.45","2.98","0.00","14.40"
10-16-2006,"1.47","1.49","3.04","0.00","14.44"
10-13-2006,"1.50","1.49","3.02","0.00","14.65"
10-12-2006,"1.51","1.51","3.03","0.00","14.65"
10-11-2006,"1.48","1.51","2.94","0.00","14.62"
10-10-2006,"1.47","1.53","2.96","0.00","14.63"
10-09-2006,"1.51","1.56","3.00","0.00","14.71"
10-06-2006,"1.47","1.57","2.98","0.00","14.40"
10-05-2006,"1.50","1.55","3.01","0.00","14.07"
10-04-2006,"1.48","1.49","3.04","0.00","14.22"
10-03-2006,"1.43","1.48","2.97","0.00","13.79"
10-02-2006,"1.39","1.46","3.01","0.00","13.69"
09-29-2006,"1.45","1.46","3.11","0.00","13.71"
09-28-2006,"1.44","1.48","3.11","0.00","13.77"
09-27-2006,"1.46","1.49","3.08","0.00","13.75"
09-26-2006,"1.47","1.47","3.14","0.00","13.89"
09-25-2006,"1.43","1.48","3.05","0.00","13.78"
09-22-2006,"1.39","1.48","2.92","0.00","13.78"
09-21-2006,"1.36","1.47","3.00","0.00","13.89"
09-20-2006,"1.45","1.43","3.03","0.00","13.53"
09-19-2006,"1.42","1.39","2.96","0.00","13.78"
09-18-2006,"1.45","1.42","2.97","0.00","14.18"
09-15-2006,"1.47","1.45","2.98","0.00","14.00"
09-14-2006,"1.43","1.43","2.98","0.00","13.78"
09-13-2006,"1.43","1.42","2.98","0.00","13.88"
09-12-2006,"1.43","1.37","2.91","0.00","13.34"
09-11-2006,"1.39","1.28","2.90","0.00","13.05"
09-08-2006,"1.38","1.25","2.90","0.00","12.82"
09-07-2006,"1.34","1.26","2.91","0.00","12.84"
09-06-2006,"1.39","1.31","2.78","0.00","12.90"
09-05-2006,"1.45","1.25","2.85","0.00","13.06"
09-01-2006,"1.43","1.23","2.71","0.00","12.84"
08-31-2006,"1.39","1.23","2.68","0.00","12.84"
08-30-2006,"1.38","1.24","2.64","0.00","12.92"
08-29-2006,"1.33","1.18","2.62","0.00","12.86"
08-28-2006,"1.30","1.17","2.64","0.00","12.93"
08-25-2006,"1.26","1.12","2.72","0.00","12.65"
08-24-2006,"1.26","1.11","2.68","0.00","12.66"
08-23-2006,"1.27","1.12","2.66","0.00","12.65"
08-22-2006,"1.28","1.13","2.67","0.00","12.83"
08-21-2006,"1.27","1.19","2.62","0.00","12.80"
08-18-2006,"1.31","1.22","2.69","0.00","13.02"
08-17-2006,"1.31","1.23","2.67","0.00","13.11"
08-16-2006,"1.26","1.21","2.69","0.00","13.18"
08-15-2006,"1.25","1.23","2.62","0.00","12.93"
08-14-2006,"1.20","1.22","2.50","0.00","12.50"
08-11-2006,"1.17","1.22","2.48","0.00","12.47"
08-10-2006,"1.19","1.24","2.50","0.00","12.68"
08-09-2006,"1.18","1.24","2.48","0.00","12.78"
08-08-2006,"1.19","1.25","2.54","0.00","12.87"
08-07-2006,"1.21","1.28","2.65","0.00","12.76"
08-04-2006,"1.23","1.31","2.70","0.00","12.61"
08-03-2006,"1.20","1.26","2.76","0.00","12.67"
08-02-2006,"1.18","1.30","2.70","0.00","12.36"
08-01-2006,"1.19","1.27","2.65","0.00","12.67"
07-31-2006,"1.21","1.28","2.69","0.00","13.08"
07-28-2006,"1.22","1.30","2.58","0.00","13.14"
07-27-2006,"1.20","1.24","2.47","0.00","12.92"
07-26-2006,"1.18","1.15","2.50","0.00","13.04"
07-25-2006,"1.51","1.13","2.40","0.00","13.18"
07-24-2006,"1.61","1.53","2.38","0.00","13.24"
07-21-2006,"1.56","1.52","2.35","0.00","13.21"
07-20-2006,"1.60","1.54","2.34","0.00","13.10"
07-19-2006,"1.62","1.57","2.04","0.00","15.77"
07-18-2006,"1.57","1.54","2.12","0.00","15.94"
07-17-2006,"1.58","1.58","2.10","0.00","16.14"
07-14-2006,"1.54","1.61","2.01","0.00","15.96"
07-13-2006,"1.58","1.66","2.09","0.00","16.18"
07-12-2006,"1.62","1.64","2.13","0.00","16.54"
07-11-2006,"1.67","1.70","2.26","0.00","16.85"
07-10-2006,"1.68","1.78","2.23","0.00","16.58"
07-07-2006,"1.69","1.80","2.25","0.00","16.68"
07-06-2006,"1.73","1.80","2.27","0.00","16.79"
07-05-2006,"1.74","1.80","2.33","0.00","16.72"
07-03-2006,"1.81","1.85","2.37","0.00","16.79"
06-30-2006,"1.81","1.84","2.34","0.00","16.63"
06-29-2006,"1.81","1.84","2.42","0.00","16.56"
06-28-2006,"1.72","1.79","2.28","0.00","16.07"
06-27-2006,"1.71","1.82","2.35","0.00","15.91"
06-26-2006,"1.72","1.88","2.42","0.00","15.99"
06-23-2006,"1.71","1.85","2.42","0.00","16.01"
06-22-2006,"1.71","1.88","2.45","0.00","15.81"
06-21-2006,"1.72","1.84","2.37","0.00","15.90"
06-20-2006,"1.66","1.83","2.35","0.00","15.26"
06-19-2006,"1.64","1.91","2.34","0.00","15.30"
06-16-2006,"1.64","1.84","2.35","0.00","15.41"
06-15-2006,"1.64","1.88","2.44","0.00","15.43"
06-14-2006,"1.58","1.91","2.36","0.00","15.15"
06-13-2006,"1.57","1.87","2.39","0.00","15.24"
06-12-2006,"1.57","1.83","2.33","0.00","15.02"
06-09-2006,"1.58","1.87","2.44","0.00","15.24"
06-08-2006,"1.57","1.89","2.51","0.00","15.52"
06-07-2006,"1.58","1.78","2.40","0.00","15.24"
06-06-2006,"1.57","1.82","2.46","0.00","15.38"
06-05-2006,"1.57","1.85","2.47","0.00","14.72"
06-02-2006,"1.63","1.90","2.55","0.00","14.94"
06-01-2006,"1.64","1.95","2.58","0.00","15.07"
05-31-2006,"1.62","1.88","2.46","0.00","14.61"
05-30-2006,"1.62","1.87","2.53","0.00","14.62"
05-26-2006,"1.69","1.97","2.65","0.00","15.02"
05-25-2006,"1.67","1.97","2.69","0.00","15.09"
05-24-2006,"1.65","1.90","2.64","0.00","15.01"
05-23-2006,"1.58","1.90","2.63","0.00","14.77"
05-22-2006,"1.63","1.91","2.64","0.00","14.57"
05-19-2006,"1.59","1.90","2.70","0.00","14.53"
05-18-2006,"1.53","1.88","2.63","0.00","14.58"
05-17-2006,"1.48","1.91","2.73","0.00","14.73"
05-16-2006,"1.54","1.96","2.72","0.00","14.59"
05-15-2006,"1.54","1.94","2.86","0.00","14.80"
05-12-2006,"1.53","2.03","2.85","0.00","14.71"
05-11-2006,"1.57","2.05","2.87","0.00","15.26"
05-10-2006,"1.60","2.14","2.99","0.00","15.93"
05-09-2006,"1.63","2.12","3.02","0.00","15.85"
05-08-2006,"1.63","1.91","3.06","0.00","15.26"
05-05-2006,"1.64","1.93","3.06","0.00","15.24"
05-04-2006,"1.62","1.91","3.01","0.00","15.26"
05-03-2006,"1.59","1.89","3.02","0.00","15.24"
05-02-2006,"1.61","1.92","3.04","0.00","15.26"
05-01-2006,"1.62","1.88","2.94","0.00","15.43"
04-28-2006,"1.65","1.88","2.98","0.00","16.23"
04-27-2006,"1.68","2.00","2.93","0.00","16.31"
04-26-2006,"1.67","2.02","2.87","0.00","16.56"
04-25-2006,"1.66","2.03","2.77","0.00","16.61"
04-24-2006,"1.70","2.00","2.75","0.00","17.17"
04-21-2006,"1.71","2.19","2.81","0.00","17.03"
04-20-2006,"1.73","2.21","2.84","0.00","16.11"
04-19-2006,"1.75","2.21","2.75","0.00","18.57"
04-18-2006,"1.72","2.11","2.93","0.00","18.27"
04-17-2006,"1.68","2.06","2.86","0.00","18.39"
04-13-2006,"1.74","2.06","2.95","0.00","18.16"
04-12-2006,"1.72","2.02","2.96","0.00","18.49"
04-11-2006,"1.71","2.00","3.03","0.00","18.53"
04-10-2006,"1.74","1.98","3.06","0.00","18.85"
04-07-2006,"1.76","1.96","3.12","0.00","18.36"
04-06-2006,"1.83","1.98","3.20","0.00","18.60"
04-05-2006,"1.78","2.02","2.99","0.00","18.45"
04-04-2006,"1.75","1.91","2.67","0.00","18.27"
04-03-2006,"1.72","1.97","2.75","0.00","17.56"
03-31-2006,"1.74","2.04","2.75","0.00","17.58"
03-30-2006,"1.74","2.01","2.75","0.00","17.50"
03-29-2006,"1.73","2.06","2.73","0.00","17.82"
03-28-2006,"1.70","1.96","2.54","0.00","16.96"
03-27-2006,"1.67","2.03","2.58","0.00","16.59"
03-24-2006,"1.69","2.02","2.61","0.00","16.40"
03-23-2006,"1.70","1.99","2.62","0.00","15.25"
03-22-2006,"1.71","1.97","2.69","0.00","15.17"
03-21-2006,"1.71","1.89","2.70","0.00","15.15"
03-20-2006,"1.72","1.89","2.82","0.00","15.55"
03-17-2006,"1.71","1.81","2.85","0.00","15.14"
03-16-2006,"1.75","1.76","2.83","0.00","15.09"
03-15-2006,"1.75","1.69","2.93","0.00","15.28"
03-14-2006,"1.76","1.71","2.99","0.00","15.60"
03-13-2006,"1.72","1.69","2.90","0.00","14.92"
