" Date","AMZN Mkt Cap","AAPL Mkt Cap","GOOGL Mkt Cap","NFLX Mkt Cap"
10-06-2006,"13,653.35","63,308.74","127,983.64","1,641.13"
10-05-2006,"13,959.18","63,829.06","125,338.74","1,623.43"
10-04-2006,"13,724.57","64,298.19","126,522.71","1,579.18"
10-03-2006,"13,280.49","63,189.32","122,973.86","1,568.29"
10-02-2006,"12,932.77","63,854.64","122,182.52","1,552.64"
09-29-2006,"13,456.45","65,662.97","122,322.53","1,550.60"
09-28-2006,"13,339.15","65,688.57","122,833.85","1,573.06"
09-27-2006,"13,544.43","65,176.77","122,632.98","1,578.50"
09-26-2006,"13,615.65","66,200.35","123,835.20","1,564.21"
09-25-2006,"13,318.20","64,613.81","122,955.60","1,572.38"
09-22-2006,"12,920.20","62,268.08","122,894.73","1,566.25"
09-21-2006,"12,660.46","63,675.52","123,829.11","1,560.81"
09-20-2006,"13,456.45","64,195.85","120,831.16","1,529.50"
09-19-2006,"13,230.22","62,924.88","122,903.86","1,494.10"
09-18-2006,"13,439.69","63,027.24","126,215.30","1,519.97"
09-15-2006,"13,624.03","63,206.37","124,751.33","1,546.51"
09-14-2006,"13,259.55","63,266.08","122,955.60","1,530.18"
09-13-2006,"13,267.92","63,291.68","123,743.89","1,515.20"
09-12-2006,"13,288.87","61,952.48","119,278.92","1,480.49"
09-11-2006,"12,899.25","61,841.59","116,901.87","1,403.57"
09-08-2006,"12,781.95","61,858.66","115,002.66","1,377.70"
09-07-2006,"12,455.18","62,097.50","115,197.45","1,383.15"
09-06-2006,"12,903.44","59,734.71","115,699.64","1,430.80"
09-05-2006,"13,502.53","60,971.55","116,984.04","1,377.02"
09-04-2006,"13,305.63","58,327.27","115,230.93","1,362.73"
09-01-2006,"13,305.63","58,327.27","115,230.93","1,362.73"
08-31-2006,"12,916.01","57,875.20","115,209.62","1,362.73"
08-30-2006,"12,848.98","57,116.04","115,885.30","1,367.49"
08-29-2006,"12,367.20","56,706.60","115,337.45","1,317.80"
08-28-2006,"12,111.64","57,133.09","115,946.17","1,310.32"
08-25-2006,"11,742.97","58,642.90","113,605.64","1,274.24"
08-24-2006,"11,717.84","57,841.07","113,748.69","1,264.03"
08-23-2006,"11,789.06","57,414.58","113,657.38","1,271.52"
08-22-2006,"11,885.41","57,679.02","115,136.57","1,275.60"
08-21-2006,"11,784.87","56,774.84","114,835.26","1,328.69"
08-18-2006,"12,199.62","57,926.39","116,679.68","1,351.16"
08-17-2006,"12,187.05","57,653.42","117,422.32","1,363.41"
08-16-2006,"11,709.46","57,986.10","118,006.70","1,345.71"
08-15-2006,"11,634.05","56,681.02","115,952.26","1,357.96"
08-14-2006,"11,114.56","54,540.02","112,439.94","1,355.24"
08-11-2006,"10,921.84","54,292.66","112,156.88","1,353.20"
08-10-2006,"11,097.80","54,650.91","113,891.74","1,371.58"
08-09-2006,"10,980.50","54,241.47","114,725.69","1,372.26"
08-08-2006,"11,043.34","55,256.53","115,475.56","1,379.12"
08-07-2006,"11,219.29","57,329.30","114,551.15","1,404.93"
08-04-2006,"11,432.95","58,259.04","113,308.50","1,423.95"
08-03-2006,"11,181.59","59,359.41","113,775.25","1,385.23"
08-02-2006,"10,930.22","58,139.62","111,302.07","1,415.80"
08-01-2006,"11,026.58","57,303.69","113,811.62","1,392.70"
07-31-2006,"11,265.38","57,969.02","117,172.84","1,405.61"
07-28-2006,"11,382.68","55,947.46","117,633.53","1,416.48"
07-27-2006,"11,127.13","54,079.40","115,899.88","1,373.68"
07-26-2006,"10,973.13","54,480.31","116,839.44","1,292.84"
07-25-2006,"14,036.09","52,823.81","118,009.35","1,275.85"
07-24-2006,"14,336.95","52,390.49","118,476.10","1,614.18"
07-21-2006,"13,868.94","51,793.40","118,236.06","1,370.87"
07-20-2006,"14,282.63","51,605.74","117,330.44","1,388.71"
07-19-2006,"14,407.99","46,146.61","120,931.09","1,408.94"
07-18-2006,"13,994.30","44,991.86","122,158.59","1,391.69"
07-17-2006,"14,069.51","44,541.11","123,625.52","1,416.07"
07-14-2006,"13,756.12","43,095.23","122,294.98","1,438.67"
07-13-2006,"14,094.59","44,439.04","123,910.42","1,480.90"
07-12-2006,"14,470.66","45,042.90","126,462.40","1,462.46"
07-11-2006,"14,901.07","47,330.78","128,677.96","1,506.47"
07-10-2006,"14,955.39","46,777.93","126,750.34","1,573.08"
07-07-2006,"15,089.11","47,118.14","127,432.28","1,584.98"
07-06-2006,"15,377.43","47,432.82","128,262.73","1,583.19"
07-05-2006,"15,506.97","48,479.81","127,738.39","1,584.38"
07-04-2006,"16,133.77","49,286.93","128,265.76","1,620.07"
07-03-2006,"16,133.77","49,286.93","128,265.76","1,620.07"
06-30-2006,"16,163.02","48,708.60","127,092.82","1,618.28"
06-29-2006,"16,096.16","50,154.46","126,632.13","1,615.31"
06-28-2006,"15,335.65","47,645.46","123,086.03","1,579.63"
06-27-2006,"15,243.72","48,844.67","121,937.34","1,600.44"
06-26-2006,"15,364.90","50,171.46","122,513.20","1,647.43"
06-23-2006,"15,272.97","50,035.38","122,707.18","1,626.02"
06-22-2006,"15,197.75","50,673.27","121,219.03","1,645.64"
06-21-2006,"15,314.75","49,210.39","121,879.75","1,615.90"
06-20-2006,"14,825.85","48,878.70","117,345.59","1,610.55"
06-19-2006,"14,654.53","48,649.06","117,639.59","1,666.16"
06-16-2006,"14,662.88","48,955.24","118,415.49","1,612.93"
06-15-2006,"14,608.56","50,503.17","118,506.41","1,647.43"
06-14-2006,"14,073.69","48,997.77","116,503.02","1,664.67"
06-13-2006,"13,985.94","49,610.13","117,150.10","1,637.91"
06-12-2006,"14,040.26","48,478.96","115,639.22","1,610.55"
06-09-2006,"14,115.48","50,384.10","117,163.74","1,637.32"
06-08-2006,"14,019.37","51,676.87","119,203.51","1,652.18"
06-07-2006,"14,111.30","49,810.01","117,145.56","1,570.11"
06-06-2006,"13,960.87","50,794.89","118,200.30","1,599.25"
06-05-2006,"13,994.30","51,030.49","113,487.32","1,622.45"
06-02-2006,"14,524.99","52,442.31","115,002.74","1,662.29"
06-01-2006,"14,654.53","52,876.09","115,966.56","1,695.60"
05-31-2006,"14,462.31","50,834.85","112,693.23","1,646.83"
05-30-2006,"14,474.84","52,068.09","112,729.60","1,635.53"
05-29-2006,"15,072.39","54,048.94","115,581.64","1,714.63"
05-26-2006,"15,072.39","54,048.94","115,581.64","1,714.63"
05-25-2006,"14,888.53","54,713.19","116,078.70","1,709.87"
05-24-2006,"14,704.67","53,871.17","115,551.33","1,661.70"
05-23-2006,"14,107.12","53,709.59","113,832.83","1,661.10"
05-22-2006,"14,554.24","53,905.20","112,429.55","1,665.27"
05-19-2006,"14,182.34","54,866.27","112,147.68","1,657.54"
05-18-2006,"13,626.58","53,735.09","112,441.67","1,648.02"
05-17-2006,"13,208.71","55,504.15","113,505.50","1,670.62"
05-16-2006,"13,689.26","55,266.01","112,535.63","1,704.52"
05-15-2006,"13,697.61","57,655.94","114,020.75","1,692.03"
05-12-2006,"13,676.72","57,579.40","113,393.36","1,759.83"
05-11-2006,"14,011.01","57,962.12","117,294.07","1,769.94"
05-10-2006,"14,274.27","60,045.86","122,137.38","1,838.34"
05-09-2006,"14,558.42","60,411.58","121,510.58","1,827.04"
05-08-2006,"14,495.74","61,143.03","117,343.31","1,665.31"
05-05-2006,"14,641.99","61,143.03","117,200.64","1,681.96"
05-04-2006,"14,403.81","60,402.75","117,334.39","1,664.75"
05-03-2006,"14,190.70","60,411.24","117,162.00","1,649.21"
05-02-2006,"14,366.20","60,818.85","117,349.26","1,676.41"
05-01-2006,"14,453.95","59,103.49","118,567.93","1,643.11"
04-28-2006,"14,713.03","59,774.34","124,227.33","1,645.33"
04-27-2006,"14,934.50","58,899.67","124,848.55","1,736.92"
04-26-2006,"14,942.75","57,872.16","126,614.14","1,747.47"
04-25-2006,"14,842.55","56,190.77","126,967.85","1,758.57"
04-24-2006,"14,942.75","55,834.11","130,933.00","1,734.14"
04-21-2006,"15,042.96","56,929.56","129,922.39","1,705.54"
04-20-2006,"15,150.98","57,430.59","123,353.45","1,722.70"
04-19-2006,"15,380.29","55,749.18","122,015.88","1,721.04"
04-18-2006,"15,125.97","56,195.11","120,155.18","1,650.16"
04-17-2006,"14,704.87","54,999.40","120,922.05","1,616.94"
04-14-2006,"15,267.72","56,406.39","119,536.92","1,616.38"
04-13-2006,"15,267.72","56,406.39","119,536.92","1,616.38"
04-12-2006,"15,063.43","56,610.93","121,555.16","1,590.36"
04-11-2006,"15,034.24","57,697.15","121,766.20","1,579.28"
04-10-2006,"15,263.55","58,274.21","123,763.64","1,564.33"
04-07-2006,"15,463.67","59,224.66","120,725.87","1,547.17"
04-06-2006,"16,055.70","60,455.13","122,218.00","1,564.33"
04-05-2006,"15,567.90","57,035.23","121,269.82","1,587.04"
04-04-2006,"15,330.26","51,909.60","120,184.90","1,517.82"
04-03-2006,"15,067.60","53,165.56","115,833.35","1,557.69"
03-31-2006,"15,230.20","53,224.97","115,922.52","1,605.31"
03-30-2006,"15,288.57","53,250.42","115,458.83","1,585.93"
03-29-2006,"15,142.64","52,894.00","117,402.76","1,617.49"
03-28-2006,"14,879.98","49,822.01","112,117.88","1,552.15"
03-27-2006,"14,696.54","50,500.92","109,885.63","1,599.77"
03-24-2006,"14,788.26","50,882.78","108,729.38","1,587.59"
03-23-2006,"14,875.81","51,052.51","101,622.43","1,566.55"
03-22-2006,"15,009.23","52,333.92","101,126.05","1,553.26"
03-21-2006,"14,975.87","52,452.73","101,036.88","1,504.53"
03-20-2006,"15,105.12","54,302.70","103,495.03","1,499.54"
03-17-2006,"15,005.06","54,871.26","100,998.24","1,449.15"
03-16-2006,"15,330.26","54,574.24","100,695.05","1,410.39"
03-15-2006,"15,380.29","56,203.59","101,816.33","1,374.92"
03-14-2006,"15,388.63","57,128.57","103,784.68","1,391.89"
03-13-2006,"15,088.44","55,736.85","99,617.45","1,374.37"
03-10-2006,"15,100.95","53,623.80","99,747.49","1,399.01"
03-09-2006,"15,059.26","54,251.78","101,373.01","1,382.58"
03-08-2006,"15,346.94","55,719.89","104,588.57","1,376.01"
03-07-2006,"15,396.97","56,271.48","107,712.52","1,394.08"
03-06-2006,"15,367.78","55,567.13","108,791.27","1,402.84"
03-03-2006,"15,513.70","57,468.02","111,770.39","1,465.26"
03-02-2006,"15,376.12","59,071.90","111,259.09","1,468.00"
03-01-2006,"15,476.18","58,639.11","107,815.96","1,470.19"
02-28-2006,"15,609.60","58,121.45","107,171.66","1,468.00"
02-27-2006,"15,847.24","60,242.99","115,374.60","1,452.67"
02-24-2006,"15,989.00","60,641.82","111,539.87","1,422.28"
02-23-2006,"15,801.38","60,887.94","111,737.88","1,407.77"
02-22-2006,"16,143.26","60,523.01","108,019.89","1,443.91"
02-21-2006,"15,963.98","58,622.12","108,344.99","1,409.41"
02-20-2006,"16,339.21","59,648.96","108,983.37","1,367.80"
02-17-2006,"16,339.21","59,648.96","108,983.37","1,367.80"
02-16-2006,"16,286.40","59,886.57","108,306.57","1,377.11"
02-15-2006,"16,332.16","58,740.93","101,189.77","1,366.16"
02-14-2006,"15,912.00","57,404.36","101,467.59","1,346.44"
02-13-2006,"15,749.76","54,913.70","102,170.99","1,381.49"
02-10-2006,"16,024.32","57,120.08","107,168.71","1,392.44"
02-09-2006,"15,803.84","55,117.35","106,033.80","1,345.90"
02-08-2006,"15,878.72","58,393.02","109,080.90","1,376.56"
02-07-2006,"15,608.32","57,366.18","108,738.07","1,419.27"
02-06-2006,"15,787.20","57,111.60","113,815.59","1,438.98"
02-03-2006,"15,945.28","60,970.25","112,767.87","1,429.67"
02-02-2006,"17,714.58","60,969.00","117,048.88","1,429.12"
02-01-2006,"18,228.52","63,776.44","118,745.33","1,484.43"
01-31-2006,"18,576.68","63,852.54","127,871.86","1,508.52"
01-30-2006,"18,634.71","63,421.28","126,145.85","1,511.26"
01-27-2006,"18,742.47","60,909.81","128,117.16","1,523.30"
01-26-2006,"18,518.65","61,163.48","128,346.21","1,587.92"
01-25-2006,"18,071.02","62,744.79","127,972.34","1,565.47"
01-24-2006,"18,245.10","64,300.72","130,936.69","1,354.66"
01-23-2006,"18,124.90","65,679.07","126,346.83","1,265.83"
01-20-2006,"18,203.65","64,342.16","118,059.66","1,276.16"
01-19-2006,"18,423.32","66,833.34","128,990.50","1,382.19"
01-18-2006,"18,369.44","69,754.95","131,492.32","1,351.19"
01-17-2006,"18,236.81","71,390.87","138,053.49","1,400.68"
01-16-2006,"18,402.60","72,132.49","137,799.32","1,389.80"
01-13-2006,"18,402.60","72,132.49","137,799.32","1,389.80"
01-12-2006,"18,386.02","71,037.73","137,024.98","1,398.50"
01-11-2006,"18,622.27","70,708.22","139,389.37","1,351.19"
01-10-2006,"18,921.11","68,146.21","138,836.69","1,382.73"
01-09-2006,"19,513.39","64,092.49","137,991.42","1,359.35"
01-06-2006,"19,840.82","64,303.19","137,624.94","1,360.98"
01-05-2006,"19,749.64","62,685.07","133,363.14","1,355.54"
01-04-2006,"19,583.85","63,182.31","131,589.85","1,359.35"
01-03-2006,"19,720.63","62,996.88","128,631.41","1,416.44"
01-02-2006,"19,542.40","60,586.59","122,611.10","1,471.36"
12-30-2005,"19,542.40","60,586.59","122,611.10","1,471.36"
12-29-2005,"19,890.56","60,215.75","124,174.55","1,481.69"
12-28-2005,"19,919.57","62,002.44","126,107.43","1,478.97"
12-27-2005,"20,126.81","62,558.65","125,501.56","1,467.01"
12-26-2005,"20,400.36","61,817.01","127,360.56","1,507.79"
12-23-2005,"20,400.36","61,817.01","127,360.56","1,507.79"
12-22-2005,"20,400.36","62,381.67","127,688.62","1,500.72"
12-21-2005,"20,296.74","61,943.44","126,001.04","1,489.30"
12-20-2005,"19,952.73","60,771.99","127,008.85","1,365.33"
12-19-2005,"20,048.06","60,156.76","125,489.74","1,393.06"
12-16-2005,"20,396.22","59,929.21","127,130.03","1,430.04"
12-15-2005,"20,508.12","60,830.99","124,877.95","1,410.46"
12-14-2005,"20,479.11","60,687.70","123,822.85","1,328.36"
12-13-2005,"20,516.41","63,190.74","123,388.39","1,307.70"
12-12-2005,"20,338.19","63,131.74","121,946.71","1,364.79"
12-09-2005,"20,201.41","62,643.77","120,938.30","1,399.59"
12-08-2005,"20,039.77","62,432.24","121,366.84","1,495.29"
12-07-2005,"20,238.72","62,322.68","119,466.47","1,488.76"
12-06-2005,"20,416.94","62,406.95","119,561.04","1,508.88"
12-05-2005,"20,238.72","60,527.59","119,948.21","1,506.16"
12-02-2005,"20,334.05","61,210.22","123,450.46","1,505.62"
12-01-2005,"20,309.18","60,342.16","122,383.53","1,474.08"
11-30-2005,"20,085.36","56,630.99","119,671.28","1,497.46"
11-29-2005,"20,122.66","56,864.80","119,265.49","1,468.10"
11-28-2005,"20,039.77","58,167.45","125,158.72","1,499.64"
11-25-2005,"19,919.57","57,900.23","126,677.84","1,590.44"
11-24-2005,"19,994.18","56,038.13","124,975.48","1,577.93"
11-23-2005,"19,994.18","56,038.13","124,975.48","1,577.93"
11-22-2005,"20,247.01","55,545.48","123,086.93","1,587.72"
11-21-2005,"19,890.56","54,242.86","120,985.58","1,561.08"
11-18-2005,"19,886.41","53,908.84","118,281.32","1,545.31"
11-17-2005,"19,372.47","53,875.43","119,238.89","1,563.25"
11-16-2005,"18,775.63","54,234.49","117,672.49","1,508.34"
11-15-2005,"18,423.32","52,004.99","116,091.31","1,519.75"
11-14-2005,"17,627.54","51,311.92","117,323.74","1,577.93"
11-11-2005,"17,689.71","51,387.09","109,016.95","1,635.03"
11-10-2005,"17,482.47","51,086.48","109,212.42","1,606.75"
11-09-2005,"17,159.18","50,193.00","105,875.45","1,530.63"
11-08-2005,"17,387.14","50,017.64","108,877.33","1,541.15"
11-07-2005,"17,155.04","50,293.21","110,309.85","1,500.68"
11-04-2005,"17,030.70","51,061.42","109,025.33","1,488.81"
11-03-2005,"17,225.50","51,645.93","107,774.31","1,461.29"
11-02-2005,"16,889.77","50,059.40","106,023.45","1,463.45"
11-01-2005,"16,732.28","48,013.60","105,939.68","1,385.74"
10-31-2005,"16,520.89","48,088.75","103,917.95","1,425.13"
10-28-2005,"16,143.72","45,483.50","100,016.91","1,418.12"
10-27-2005,"16,189.32","46,268.41","98,589.97","1,397.61"
10-26-2005,"16,456.50","47,621.14","99,254.57","1,347.97"
10-25-2005,"19,018.02","46,844.58","96,872.62","1,479.10"
10-24-2005,"19,331.08","47,420.74","97,358.50","1,455.35"
10-21-2005,"18,927.40","46,477.17","94,915.12","1,411.10"
10-20-2005,"18,540.20","46,877.99","84,666.85","1,383.04"
10-19-2005,"18,890.33","45,875.94","86,202.70","1,529.82"
10-18-2005,"18,391.92","43,596.34","84,689.19","1,471.76"
10-17-2005,"18,544.32","44,623.42","85,169.49","1,560.23"
10-14-2005,"18,037.67","45,091.04","82,695.39","1,542.00"
10-13-2005,"17,555.73","44,873.92","83,058.41","1,495.89"
10-12-2005,"17,526.90","41,124.69","84,044.14","1,474.98"
10-11-2005,"17,877.02","43,078.65","85,476.66","1,512.51"
10-10-2005,"18,025.31","41,798.49","86,747.22","1,538.25"
10-07-2005,"18,008.84","42,570.22","87,400.65","1,461.04"
10-06-2005,"18,128.29","42,902.16","87,333.63","1,376.86"
10-05-2005,"18,326.01","43,798.39","86,763.98","1,393.48"
10-04-2005,"18,507.25","44,603.30","86,844.96","1,447.10"
10-03-2005,"18,952.12","45,175.89","88,989.55","1,428.33"
09-30-2005,"18,659.66","44,487.13","88,369.63","1,393.48"
09-29-2005,"18,449.58","43,433.25","86,459.60","1,308.23"
09-28-2005,"17,864.67","42,387.66","85,448.74","1,299.65"
09-27-2005,"17,778.17","44,346.07","87,665.94","1,302.87"
09-26-2005,"17,852.31","44,678.01","87,760.88","1,285.18"
09-23-2005,"17,378.61","44,146.92","88,062.46","1,295.90"
09-22-2005,"17,333.30","43,068.13","86,948.28","1,266.41"
09-21-2005,"16,991.41","43,242.39","87,096.28","1,215.48"
09-20-2005,"17,246.80","44,138.60","85,982.09","1,242.82"
09-19-2005,"17,609.28","43,682.21","84,831.61","1,247.65"
09-16-2005,"17,629.88","42,495.54","83,829.12","1,297.51"
09-15-2005,"17,592.80","41,383.58","84,504.89","1,255.69"
09-14-2005,"17,753.45","41,167.81","84,611.00","1,269.09"
09-13-2005,"18,095.34","42,171.92","87,034.84","1,306.62"
09-12-2005,"18,330.13","42,653.22","86,493.11","1,351.66"
09-09-2005,"17,691.66","42,578.54","83,519.16","1,338.79"
09-08-2005,"17,695.78","41,308.90","82,485.95","1,291.61"
09-07-2005,"18,012.96","40,396.08","82,340.75","1,211.19"
09-06-2005,"17,967.65","40,495.67","80,173.81","1,220.30"
09-05-2005,"17,098.51","38,354.70","80,548.00","1,154.89"
09-02-2005,"17,098.51","38,354.70","80,548.00","1,154.89"
09-01-2005,"17,234.44","38,387.88","79,933.66","1,150.06"
08-31-2005,"17,588.69","38,910.68","79,863.85","1,155.96"
08-30-2005,"17,502.18","38,645.14","80,218.49","1,147.38"
08-29-2005,"17,625.76","38,039.36","80,548.00","1,176.34"
08-26-2005,"17,452.75","37,956.38","79,188.08","1,136.12"
08-25-2005,"17,428.04","38,221.94","78,911.63","1,129.15"
08-24-2005,"17,452.75","37,981.27","78,906.04","1,128.08"
08-23-2005,"17,885.26","37,956.38","78,071.10","1,131.30"
08-22-2005,"18,029.43","38,064.26","76,515.71","1,150.06"
08-19-2005,"18,008.84","38,031.06","78,188.39","1,146.31"
08-18-2005,"18,012.96","38,421.09","78,185.59","1,147.92"
08-17-2005,"18,173.60","39,126.44","79,612.53","1,173.66"
08-16-2005,"18,235.39","38,379.59","79,766.12","1,192.42"
08-15-2005,"18,552.56","39,566.26","79,305.36","1,177.95"
08-12-2005,"18,206.55","38,255.12","80,477.78","1,184.92"
08-11-2005,"18,622.59","36,512.48","78,902.51","1,125.94"
08-10-2005,"18,437.23","35,997.98","79,355.28","1,118.97"
08-09-2005,"18,919.16","36,363.12","80,991.39","1,144.17"
08-08-2005,"18,807.95","35,392.21","80,902.50","1,162.56"
08-05-2005,"18,647.30","35,674.36","81,208.06","1,120.35"
08-04-2005,"18,725.56","35,442.01","82,702.50","1,102.72"
08-03-2005,"18,993.31","35,865.21","82,583.05","1,116.08"
08-02-2005,"19,158.07","35,760.51","83,108.05","1,045.55"
08-01-2005,"18,507.25","35,396.18","81,002.50","1,033.26"
07-29-2005,"18,597.87","35,313.39","79,933.06","991.59"
07-28-2005,"18,816.19","36,265.56","81,527.50","1,010.29"
07-27-2005,"18,001.70","36,422.88","82,480.27","1,042.88"
07-26-2005,"15,506.99","36,124.81","82,246.94","1,015.63"
07-25-2005,"15,593.28","36,273.84","82,180.28","906.11"
07-22-2005,"15,593.28","36,431.16","83,999.71","872.82"
07-21-2005,"15,593.28","35,843.30","87,205.26","886.12"
07-20-2005,"15,683.67","36,124.81","86,666.37","898.90"
07-19-2005,"15,683.67","35,760.51","86,083.04","872.29"
07-18-2005,"15,281.00","34,352.92","83,205.27","866.43"
07-15-2005,"15,264.56","34,402.60","83,663.60","872.82"
07-14-2005,"15,281.00","33,740.23","83,580.27","878.14"
07-13-2005,"15,001.59","31,753.06","83,016.38","879.74"
07-12-2005,"14,919.42","31,507.23","81,050.83","896.77"
07-11-2005,"14,623.58","31,391.88","81,485.83","915.93"
07-08-2005,"14,274.32","31,515.46","82,285.83","889.32"
07-07-2005,"13,953.82","31,004.62","82,094.16","901.03"
07-06-2005,"13,994.91","30,806.89","80,978.89","890.38"
07-05-2005,"14,003.13","31,293.00","82,141.39","874.95"
07-04-2005,"13,522.39","30,073.58","80,902.50","880.80"
07-01-2005,"13,522.39","30,073.58","80,902.50","880.80"
06-30-2005,"13,596.35","30,328.99","81,708.05","873.35"
06-29-2005,"13,703.18","29,966.46","81,310.83","869.63"
06-28-2005,"13,851.10","30,740.97","83,888.60","855.79"
06-27-2005,"14,175.70","30,567.95","84,471.93","851.00"
06-24-2005,"14,389.37","31,111.73","82,569.16","839.29"
06-23-2005,"14,557.83","32,042.78","80,474.73","854.19"
06-22-2005,"14,471.55","31,762.64","80,360.84","879.21"
06-21-2005,"14,537.29","31,194.12","79,955.28","886.66"
06-20-2005,"14,664.66","30,988.15","79,638.62","914.86"
06-17-2005,"14,508.53","31,564.90","77,860.85","916.46"
06-16-2005,"14,619.47","31,293.00","77,066.40","938.28"
06-15-2005,"14,479.76","30,592.66","76,333.07","912.73"
06-14-2005,"14,397.59","29,661.61","77,319.18","904.75"
06-13-2005,"14,327.73","29,579.21","78,541.40","886.66"
06-10-2005,"14,360.61","29,505.06","78,471.95","899.96"
06-09-2005,"14,463.33","31,021.09","79,530.28","832.90"
06-08-2005,"14,311.30","30,419.63","77,655.29","790.86"
06-07-2005,"14,524.96","30,106.55","81,421.94","798.31"
06-06-2005,"14,697.54","31,243.56","80,816.39","810.02"
06-03-2005,"14,623.58","31,507.23","77,849.73","780.75"
06-02-2005,"14,960.50","32,990.31","79,971.95","791.92"
06-01-2005,"14,997.49","33,204.52","79,999.73","771.70"
05-31-2005,"14,590.70","32,758.78","77,019.18","760.52"
05-30-2005,"14,586.59","33,418.75","73,888.64","774.36"
05-27-2005,"14,586.59","33,418.75","73,888.64","774.36"
05-26-2005,"14,566.05","33,567.07","71,999.75","779.15"
05-25-2005,"14,483.87","32,776.08","72,446.98","773.83"
05-24-2005,"14,603.03","32,710.17","71,110.87","768.51"
05-23-2005,"14,660.56","32,759.61","70,958.09","827.58"
05-20-2005,"14,586.59","30,938.71","67,113.66","847.81"
05-19-2005,"14,623.58","30,938.71","66,438.66","858.45"
05-18-2005,"14,516.74","29,529.79","66,433.11","824.92"
05-17-2005,"14,270.21","29,134.30","64,758.11","770.64"
05-16-2005,"14,192.14","29,290.83","64,180.34","790.33"
05-13-2005,"13,929.17","28,648.17","63,579.54","759.99"
05-12-2005,"13,908.63","28,120.85","63,435.32","736.04"
05-11-2005,"13,896.30","29,340.27","64,148.10","689.21"
05-10-2005,"14,064.76","30,007.67","63,180.15","616.30"
05-09-2005,"14,233.23","30,460.83","62,686.47","614.92"
05-06-2005,"14,183.92","30,683.30","63,241.17","612.80"
05-05-2005,"13,953.82","30,221.90","62,952.73","605.91"
05-04-2005,"13,953.82","30,609.13","63,374.30","614.39"
05-03-2005,"13,645.66","29,805.78","62,733.62","611.21"
05-02-2005,"13,600.46","29,986.86","61,651.96","612.80"
04-29-2005,"13,296.40","29,682.31","61,016.83","611.74"
04-28-2005,"13,362.14","29,254.26","60,864.29","609.62"
04-27-2005,"13,027.09","29,591.75","60,955.81","609.09"
04-26-2005,"13,433.67","29,789.32","60,670.14","598.50"
04-25-2005,"13,770.44","30,439.59","61,995.87","609.09"
04-22-2005,"13,569.20","29,221.35","59,854.74","593.20"
04-21-2005,"13,852.57","30,604.22","56,640.26","643.52"
04-20-2005,"13,655.44","29,229.58","54,942.88","605.26"
04-19-2005,"13,462.42","30,530.12","53,084.64","614.25"
04-18-2005,"13,552.77","29,320.11","51,855.98","598.92"
04-15-2005,"13,560.98","29,097.88","51,309.61","617.95"
04-14-2005,"13,951.14","30,670.07","53,098.51","633.28"
04-13-2005,"14,086.67","33,781.53","53,508.99","640.15"
04-12-2005,"14,222.19","34,860.55","53,793.27","616.89"
04-11-2005,"14,209.87","34,255.83","53,592.19","628.52"
04-08-2005,"14,209.87","35,743.08","53,264.92","634.87"
04-07-2005,"14,333.08","35,596.00","53,739.19","594.16"
04-06-2005,"14,300.23","34,590.87","52,480.02","586.76"
04-05-2005,"14,484.91","34,231.32","52,299.74","571.96"
04-04-2005,"14,369.95","33,577.60","51,390.04","579.36"
04-01-2005,"13,963.49","33,414.16","49,933.95","572.49"
03-31-2005,"14,070.23","34,051.55","50,064.31","573.55"
03-30-2005,"14,090.76","34,974.95","50,047.67","541.83"
03-29-2005,"13,725.36","34,116.92","49,097.30","533.90"
03-28-2005,"13,708.93","34,754.31","49,603.12","516.98"
03-25-2005,"13,499.54","34,729.80","49,009.81","477.34"
03-24-2005,"13,499.54","34,729.80","49,009.81","477.34"
03-23-2005,"13,622.71","34,770.65","48,935.99","485.80"
03-22-2005,"13,610.40","34,999.45","48,832.09","483.68"
03-21-2005,"13,823.89","35,710.41","49,455.48","492.14"
03-18-2005,"14,025.07","35,105.69","49,225.81","486.32"
03-17-2005,"13,947.06","34,525.50","49,020.75","486.32"
03-16-2005,"13,906.01","33,651.13","48,011.84","484.74"
03-15-2005,"14,033.28","33,471.36","48,834.82","486.32"
03-14-2005,"14,205.72","32,948.37","47,845.06","500.95"
03-11-2005,"14,267.31","32,907.51","48,613.36","497.26"
03-10-2005,"14,245.10","32,547.96","49,209.40","521.52"
03-09-2005,"14,444.63","32,155.71","49,583.98","527.85"
03-08-2005,"14,620.50","33,119.98","50,636.63","533.65"
03-07-2005,"14,820.45","34,934.08","51,623.67","558.43"
03-04-2005,"14,628.66","34,983.12","50,828.03","564.23"
03-03-2005,"14,547.05","34,149.62","51,130.15","556.85"
03-02-2005,"14,485.85","36,054.44","50,631.17","563.18"
03-01-2005,"14,440.96","36,364.13","50,871.77","568.98"
02-28-2005,"14,355.27","36,658.31","51,399.46","564.23"
02-25-2005,"14,277.74","36,360.06","50,819.82","579.52"
02-24-2005,"14,155.32","36,335.53","51,645.54","548.41"
02-23-2005,"13,930.90","36,049.52","53,029.02","537.34"
02-22-2005,"14,167.57","34,848.28","52,323.61","538.39"
02-21-2005,"14,408.32","35,469.33","54,122.69","562.65"
02-18-2005,"14,408.32","35,469.33","54,122.69","562.65"
02-17-2005,"14,563.38","35,877.92","54,109.02","553.69"
02-16-2005,"14,551.13","36,825.85","54,248.46","577.42"
02-15-2005,"14,747.00","36,123.09","53,379.00","593.23"
